system:index,B11_t19,B12_t19,B2_t19,B3_t19,B4_t19,B5_t19,B6_t19,B7_t19,B8A_t19,B8_t19,class,class_name,zone,.geo
0_0,1829.5,824.0,430.0,568.0,355.0,679.0,3035.0,4820.0,5125.5,4880.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50032871526098,34.27333320348369]}"
1_0,2175.0,918.0,416.0,678.0,393.0,854.0,3778.0,5780.0,6064.0,5736.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7040666216993,34.14164018283177]}"
2_0,3205.0,2269.0,634.0,928.0,907.0,1578.0,2971.0,3657.0,4035.0,3760.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.74431114642785,34.17487784834419]}"
3_0,1923.5,931.0,534.0,656.0,397.5,828.0,3283.0,5311.5,5654.0,5300.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50086770443146,34.26183476784696]}"
6_0,2439.0,1284.0,1013.0,1296.0,1334.0,1616.0,3655.0,5111.0,5361.0,5156.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61477408245781,34.16050480379828]}"
7_0,2113.0,980.0,439.0,644.0,438.0,878.0,3211.0,5021.0,5244.0,4876.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76605037630354,34.191227186515164]}"
8_0,1922.0,848.0,408.0,594.0,404.0,754.0,2959.0,4761.0,5112.0,4800.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6214216155603,34.17487784834419]}"
9_0,1942.0,900.5,463.0,626.0,430.5,853.5,3310.5,5230.5,5573.0,5202.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70155133890376,34.05198831747664]}"
10_0,1376.0,1070.0,336.5,341.5,344.0,751.5,2111.5,3295.0,3558.0,2089.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.846180099647,34.17829144642385]}"
11_0,2031.0,1073.0,832.0,1010.0,665.0,1173.0,3467.0,5222.0,5513.0,5152.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.69418515357398,34.046598425771926]}"
12_0,2042.0,901.0,369.0,560.0,337.0,746.0,3284.0,5310.0,5586.0,5252.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73658563498442,34.026296500350824]}"
13_0,2575.5,1309.5,931.0,1005.5,705.5,1293.5,4196.0,6199.0,6585.5,6366.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.89181451608027,34.325974479133095]}"
14_0,859.5,360.5,483.0,481.0,298.5,447.5,1658.0,2770.5,2871.5,2782.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.81491872775965,34.31267941292813]}"
15_0,2298.0,989.0,622.0,780.0,504.0,928.0,3779.0,6259.0,6609.0,6248.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6740628912097,34.04408314297639]}"
17_0,1942.5,874.5,447.0,613.0,394.0,803.0,3217.0,5136.5,5420.0,5074.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70927685034718,34.046778088828745]}"
18_0,2046.0,821.0,495.0,638.0,377.0,732.5,3451.5,5638.5,5998.5,5668.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54991571894438,34.33513729503112]}"
