system:index,B11_t09,B12_t09,B2_t09,B3_t09,B4_t09,B5_t09,B6_t09,B7_t09,B8A_t09,B8_t09,class,class_name,zone,.geo
0_0,2881.0,2195.0,766.0,1124.0,1346.0,1854.0,2250.0,2411.0,2594.0,2442.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63471210748341,35.61038567236719]}"
1_0,4374.0,4028.0,1660.0,2042.0,2418.0,2651.0,2795.0,2974.0,3258.0,3336.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6158474865169,35.58074126799124]}"
2_0,3775.0,2920.0,960.0,1222.0,1560.0,1912.0,2069.0,2274.0,2576.0,2490.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52547696893448,35.80855402404395]}"
3_0,2964.5,1965.0,929.0,1296.0,1737.0,2250.0,2544.0,2858.5,3191.5,2986.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52799225173001,35.62996894556099]}"
4_0,3813.0,3374.0,1224.0,1544.0,1954.0,2156.0,2262.0,2477.0,2677.0,2764.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35066481464482,35.67775931867615]}"
5_0,3999.5,3982.5,1069.0,1414.0,1889.0,2112.0,2189.5,2347.5,2546.0,2525.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74035398489586,35.51157099111404]}"
6_0,2736.0,1792.0,705.0,1006.0,1060.0,1829.0,2383.0,2606.0,2881.0,2856.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46367287738705,35.804601436793824]}"
7_0,2958.5,2123.0,905.5,1100.0,1404.0,1753.0,1827.0,2007.5,2311.5,2156.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47606962830791,35.74944487834889]}"
8_0,3548.0,2604.0,1108.0,1430.0,1706.0,2171.0,2324.0,2503.0,2858.0,2786.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65106144565439,35.76417724900845]}"
9_0,3203.0,2537.0,874.0,1126.0,1370.0,1588.0,1746.0,1848.0,2094.0,2112.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62878322660822,35.687101797630994]}"
10_0,3493.0,2796.0,919.5,1160.0,1544.0,1858.5,1991.0,2180.5,2438.5,2354.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50337841294514,35.58954475777561]}"
11_0,4570.0,4023.0,1124.0,1444.0,1900.0,2427.0,2604.0,2823.0,3121.0,2802.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47966288944438,35.73668880131439]}"
12_0,5246.0,5195.0,1742.0,2238.0,2770.0,3096.0,3226.0,3440.0,3702.0,3672.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56967408091316,35.598887236730455]}"
13_0,2908.0,1940.0,790.0,1085.0,1214.0,1879.0,2671.0,2933.0,3190.0,3146.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65357672844992,35.662308295789295]}"
14_0,3910.0,3080.0,986.0,1368.0,1736.0,2193.0,2529.0,2778.0,3125.0,3010.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50948695687715,35.82652032972634]}"
15_0,4502.0,4233.0,1468.0,1812.0,2286.0,2554.0,2698.0,2842.0,3176.0,3132.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47858491110344,35.5917007144575]}"
16_0,4699.0,4334.5,1740.0,2321.0,2779.0,3472.0,3580.0,3739.5,3865.0,3848.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6496241411998,35.47977063005621]}"
17_0,3228.0,2430.0,893.0,1215.0,1419.0,1945.0,2359.5,2544.0,2814.5,2735.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50858864159304,35.578585311309354]}"
18_0,2990.5,2193.0,787.5,1082.0,1288.0,1840.0,2219.5,2429.5,2708.5,2620.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50751066325209,35.578585311309354]}"
19_0,4038.5,3600.0,1300.0,1642.0,2095.0,2343.5,2445.0,2643.0,2854.0,2842.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50589369574067,35.57786665908206]}"
20_0,4153.0,3851.0,1098.0,1418.0,1896.0,2120.0,2239.0,2391.0,2668.0,2664.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48559177031957,35.79112670753204]}"
21_0,3635.0,3438.0,986.0,1260.0,1636.0,1917.0,2014.0,2168.0,2348.0,2294.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52727359950272,35.565110582047566]}"
22_0,4661.0,4555.0,1242.0,1596.0,2100.0,2463.0,2600.0,2772.0,3087.0,2966.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55152811217394,35.75501443311043]}"
23_0,5376.5,5031.0,2033.0,2678.0,3297.0,3699.0,3781.5,3924.5,4148.0,4164.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58674207131143,35.79184535975933]}"
24_0,4407.0,3901.0,1290.0,1534.0,1844.0,2203.0,2376.0,2581.0,2804.0,2764.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56374520003797,35.59906689978728]}"
25_0,3007.0,2285.0,787.0,1116.0,1152.0,1902.0,2592.0,2788.0,2993.0,2844.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56644014589033,35.560259679513315]}"
26_0,2709.0,1968.5,715.5,984.5,1080.0,1760.5,2327.5,2458.0,2696.5,2638.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53823304596898,35.833527188942476]}"
27_0,4527.0,3856.0,1761.0,2315.0,2754.0,3455.0,3732.5,3871.0,4146.5,3974.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71070958051992,35.75663140062184]}"
28_0,3502.0,2777.5,993.0,1296.5,1618.0,2024.5,2202.5,2389.5,2659.5,2591.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49870717346772,35.56636822344533]}"
29_0,2823.0,1927.0,646.0,932.0,988.0,1808.0,2438.0,2697.0,2956.0,2906.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33521379175797,35.72842430070049]}"
30_0,5201.0,4997.5,2160.0,2605.0,3080.0,3399.0,3487.0,3628.0,3838.5,3874.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55080945994665,35.82903561252188]}"
31_0,2653.0,2252.0,868.0,1080.0,1358.0,1334.0,1527.0,1681.0,1895.0,1948.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39432293745303,35.672549090028255]}"
32_0,4759.0,4203.0,1672.0,2452.0,2920.0,3325.0,3599.0,3748.0,3883.0,4064.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61602714957372,35.75357712865584]}"
33_0,3863.5,2921.5,1097.0,1367.0,1879.0,2260.5,2453.5,2728.5,3080.5,2735.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46259489904611,35.830652580033295]}"
34_0,4962.0,4757.0,2094.0,2598.0,3132.0,3455.0,3602.0,3725.0,3871.0,3852.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58746072353873,35.84340865706779]}"
35_0,3620.5,2842.0,1054.0,1349.0,1745.0,2066.0,2175.5,2382.5,2696.5,2605.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47966288944438,35.72878362681414]}"
36_0,3509.0,3449.0,907.0,1124.0,1424.0,1638.0,1669.0,1825.0,2000.0,1936.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47247636717142,35.57732766991159]}"
37_0,3743.0,2732.0,944.5,1175.0,1613.0,1916.0,2080.5,2309.0,2678.0,2588.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46870344297812,35.837300113135775]}"
38_0,4982.0,4767.0,1676.0,2084.0,2636.0,2968.0,2959.0,3224.0,3437.0,3440.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47768659581932,35.732197224893795]}"
39_0,2467.5,1409.5,791.0,1245.5,1077.5,2126.0,3450.5,3818.5,4060.0,4074.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48181884612627,35.72285474593895]}"
40_0,2627.0,1917.0,744.0,1066.0,1262.0,1834.0,2184.0,2333.0,2486.0,2458.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50463605434291,35.71656653895011]}"
41_0,3822.0,3250.0,1450.0,1836.0,2186.0,2469.0,2797.0,2935.0,3138.0,3372.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63201716163105,35.60212117175329]}"
42_0,3759.5,3604.0,1148.5,1451.0,1895.0,2109.5,2188.0,2320.5,2544.5,2494.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71484183082687,35.59062273611656]}"
