system:index,B11_t02,B12_t02,B2_t02,B3_t02,B4_t02,B5_t02,B6_t02,B7_t02,B8A_t02,B8_t02,class,class_name,zone,.geo
0_0,3265.5,2504.5,1326.0,1482.0,1694.0,2013.5,2146.0,2290.5,2526.5,2494.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50032871526098,34.27333320348369]}"
1_0,2602.0,1969.0,723.0,972.0,1262.0,1538.0,1833.0,2027.0,2322.0,2358.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7040666216993,34.14164018283177]}"
2_0,1186.0,972.0,514.0,543.0,579.0,805.0,1070.0,1142.0,1228.0,1288.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.74431114642785,34.17487784834419]}"
3_0,3391.0,2626.0,1558.0,1770.0,1968.0,2297.0,2499.0,2583.0,2792.0,2730.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50086770443146,34.26183476784696]}"
6_0,3031.0,2604.0,1650.0,1696.0,1848.0,2021.0,2134.0,2208.0,2334.0,2518.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61477408245781,34.16050480379828]}"
9_0,873.0,752.0,537.0,588.0,752.0,859.0,886.0,942.0,1010.0,1032.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70155133890376,34.05198831747664]}"
13_0,2570.5,1712.5,699.0,895.0,945.0,1613.5,2500.0,2722.0,2961.0,3126.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.89181451608027,34.325974479133095]}"
15_0,2991.0,2234.0,965.0,1294.0,1650.0,2161.0,2487.0,2680.0,3006.0,3040.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6740628912097,34.04408314297639]}"
16_0,3051.0,2291.5,867.0,1120.0,1332.0,1699.0,2235.5,2465.0,2706.5,2785.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.81402041247551,34.27674680156335]}"
20_0,1877.0,1589.0,1076.0,1214.0,1314.0,1538.5,1721.0,1831.5,1911.0,2087.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.81222378190728,34.070134286215854]}"
21_0,2061.0,1661.0,1228.0,1242.0,1390.0,1331.0,1385.0,1459.0,1581.0,2018.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7040666216993,34.18781358843551]}"
22_0,4152.0,3435.0,1960.0,2226.0,2470.0,2848.0,3374.0,3529.0,3800.0,4024.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78886758452018,34.3328016752924]}"
23_0,1899.0,1270.0,610.0,734.5,777.0,1176.0,1729.0,1933.0,2088.5,2181.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.89630609250086,34.3290287510991]}"
24_0,2405.0,1501.0,581.0,816.0,954.0,1671.0,2262.0,2490.0,2842.0,2714.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54434616418284,33.95101767954161]}"
29_0,1475.0,867.0,450.0,638.0,615.0,1018.5,1508.5,1667.0,1861.5,1829.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.88283136323908,34.31591334795095]}"
30_0,3394.0,2659.0,1248.0,1498.0,1826.0,2164.0,2405.0,2600.0,2814.0,2778.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53212907631881,34.00994716217985]}"
31_0,2325.0,1856.0,658.0,862.0,1136.0,1324.0,1484.0,1614.0,1814.0,1808.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54650212086473,34.11397207208089]}"
